8,Anna,IL,Surely
1847,Coal City,IL,Probable
1848,St. Anne,IL,Probable
1850,Tuscola,IL,Possible
1851,Ridgway,IL,Probable
1852,Equality,IL,Probable
1853,Golconda,IL,Probable
1854,Omaha,IL,Possible
1855,Highland,IL,Probable
1856,Maryville,IL,Possible
1857,Patoka,IL,Probable
1858,Iuka,IL,Probable
1859,Bluford,IL,Possible
1860,Oakawville,IL,
1861,Pinckneyville,IL,Surely
1862,Fairfield,IL,Surely
1863,Mt. Carmel,IL,Surely
1864,Norris City,IL,Surely
1865,Enfield,IL,Surely
1866,Grayville,IL,Probable
1867,Wayne City,IL,Surely
1868,Palestine,IL,Possible
1869,Flora,IL,Possible
1870,Olney,IL,Surely
1871,Robinson,IL,Surely
1872,Oblong,IL,Surely
1873,Bridgeport,IL,Possible
1874,Carlinville,IL,Probable
1875,Panama,IL,Possible
1876,Greenfield,IL,Possible
1877,New Minden,IL,Probable
1878,Buckner,IL,Possible
1879,West City,IL,Possible
1880,Orient,IL,Possible
1881,Teutopolis,IL,Probable
1882,Toledo,IL,Probable
1883,Jewett,IL,Probable
1884,Altamont,IL,Possible
1885,Brownstown,IL,Possible
1886,Pocahontas,IL,Possible
1887,Pierron,IL,Possible
1888,St. Jacob,IL,Possible
1889,Nokomis,IL,Possible
1890,Crossville,IL,Probable
1891,West Salem,IL,Possible
1892,Chester,IL,Possible
1893,Evansville,IL,Possible
1894,Waterloo,IL,Possible
1895,Danvers,IL,Possible
1896,De Land,IL,Probable
1897,Atwood,IL,Possible
1898,Homer,IL,Possible
1899,Rochester,IL,Possible
1900,Cantrall,IL,Possible
1901,Carmi,IL,Possible
1902,Lawrenceville,IL,Unlikely
1903,Grant Park,IL,Surely
1904,Mount Prospect,IL,Probable
1905,Glen Ellyn,IL,Possible
1907,DuPage County,IL,Possible
1908,Addison,IL,Possible
1910,Bartlett,IL,Possible
1911,Bensenville,IL,Possible
1912,Bloomingdale,IL,Possible
1913,Bolingbrook,IL,Possible
1914,Burr Ridge,IL,Possible
1916,Clarendon Hills,IL,Probable
1917,Cloverdale,IL,Possible
1918,Darien,IL,Probable
1919,Downers Grove,IL,Possible
1920,Elmhurst,IL,Possible
1921,Eola,IL,Possible
1922,Flowerfield,IL,Possible
1923,Forest Park,IL,Probable
1924,Fox Valley,IL,Possible
1925,Franklin Park,IL,Possible
1926,Glendale Heights,IL,Possible
1927,Hinsdale,IL,
1928,Itasca,IL,Possible
1929,Keeneyville,IL,Possible
1930,Lemont,IL,Probable
1931,Lisle,IL,Possible
1933,Medinah,IL,Possible
1934,Oak Brook,IL,Possible
1935,Oakbrook Terrace,IL,Possible
1936,Roselle,IL,Possible
1937,Villa Park,IL,Probable
1938,Warrenville,IL,Probable
1939,Wayne,IL,Possible
1940,West Chicago,IL,Probable
1941,Westmont,IL,Probable
1942,Wheaton,IL,Possible
1943,Willowbrook,IL,Possible
1944,Winfield,IL,Possible
1945,Wood Dale,IL,Probable
1946,Woodridge,IL,Possible
1947,Orland Park,IL,Possible
1948,Park Ridge,IL,
1949,Lombard,IL,Probable
1950,Melrose Park,IL,
1951,Meredosia,IL,Probable
1954,Nocona,TX,
1955,Seneca,KS,Probable
1956,Eleanor,WV,Surely
1957,Dyess,AR,Surely
1959,Teste,TN,
1961,Wyanet,IL,Probable
1962,Cedaredge,CO,Possible
1964,Longmont,CO,
1966,minerva,ok,
1967,Aubrey,Tx,Probable
1969,Tioga,TX,Probable
1970,Gore,OK,Possible
1971,walters,ok,Possible
1972,Tioga,OK,
1973,Princeton,IL,Possible
1974,Durant,OK,Possible
1975,Skiatook,OK,Possible
1976,blair,ok,Probable
1977,Rantoul,IL,Probable
1978,Purcell,OK,Possible
1979,Bixby,OK,Possible
1980,Lexington,OK,Surely
1981,Madill,OK,Probable
1982,Erick,OK,Probable
1985,Marshall,AR,Probable
1986,Mankato,MN,Possible
1987,New Ulm,MN,Possible
1990,West Portsmouth,OH,Possible
1991,Fremont,MI,Probable
1993,Biwabik,MN,Don't Know
1994,Paynesville,MN,Possible
1996,Bonanza,AR,Surely
1997,Stafford,CT,Possible
1998,Kalamazoo,MI,Unlikely
1999,Brillion,WI,Possible
2000,Waseca,MN,Possible
2001,Granite Falls,MN,Probable
2002,Manhattan,IL,Probable
2003,Petersburg,KY,Surely
2004,Throckmorton County,TX,Surely
2006,West Point,AL,Probable
2007,Coral Gables,FL,
2008,Mountain View,AR,Probable
2009,San Juan Bautista,CA,
2010,Justice,IL,
2011,Caro,MI,Probable
2012,Delmar,NY,Surely
2014,Mequon,WI,Surely
2015,Harvard,IL,Possible
2016,Mansfield,IL,Possible
2017,Piatt County,IL,Probable
2018,La Moille,IL,Possible
2019,Williamsville,IL,Possible
2020,Cherry,IL,Possible
2021,White Heath,IL,Possible
2022,Marseilles,IL,Probable
2023,Jasper County,IL,Probable
2024,New Lenox,IL,
2025,Lexington,IL,Possible
2026,Ivesdale,IL,
2027,Pittsfield,IL,Unlikely
2028,Monroe County,IL,Probable
2031,Chesterfield,IN,Possible
2034,Attica,IN,Surely
2035,Stinesville,IN,Probable
2036,Mitchell,IN,Possible
2037,Bloomer,WI,Possible
2038,Morocco,IN,Probable
2039,Peru,IN,Unlikely
2040,Perry County,IN,Don't Know
2041,Laurel,IN,Possible
2042,Fruita,CO,Surely
2043,Cannelton,IN,Probable
2044,Greendale,IN,Probable
2046,Fairmount,IN,Possible
2047,Janesville,WI,Surely
2048,Roanoke,IL,Probable
2049,Gulfport,Fl,Possible
2050,Perryton,Te,
2051,Perryton,TX,Probable
2052,Solon,OH,Possible
2054,Orange,TX,Possible
2055,Anon,CA,
2056,Hooker,OK,Probable
2057,Euclid,OH,Always Biracial
2058,Chesapeake,OH,Possible
2059,Garrettsville,OH,Possible
2060,Beverly,OH,Possible
2061,Greenhills,OH,Probable
2062,Pembina,ND,
2063,Grove,OK,Possible
2065,West Liberty,OH,Probable
2066,Boerne,TX,Possible
2067,Ochiltree County,TX,Possible
2068,Altamont,KS,
2069,Anthony,KS,Possible
2070,Herington,KS,Possible
2071,Neffs,OH,Probable
2072,Derby,KS,Don't Know
2073,De Soto,KS,Don't Know
2074,Moundridge,KS,Don't Know
2075,Towanda,KS,Don't Know
2076,Ulysses,KS,Don't Know
2077,Haskell County,KS,Don't Know
2078,Mayfield,OH,Possible
2079,Mayfield Heights,OH,Possible
2080,Comanche County,KS,Don't Know
2081,Cheyenne County,KS,Don't Know
2082,Elk County,KS,Don't Know
2083,Gove County,KS,Don't Know
2084,Greeley County,KS,Don't Know
2085,Kiowa County,KS,Don't Know
2086,Lane County,KS,Don't Know
2087,Lincoln County,KS,Don't Know
2088,Morton County,KS,Don't Know
2089,Ness County,KS,Don't Know
2090,Wichita County,KS,Don't Know
2091,Rawlins County,Ks,Don't Know
2092,Sherman County,KS,Don't Know
2093,Jewell county,KS,Don't Know
2094,Mitchell County,KS,Don't Know
2095,Republic County,KS,Don't Know
2096,Decatur County,KS,Don't Know
2097,McPherson County,KS,Don't Know
2098,Woodson County,KS,Don't Know
2099,Seward County,KS,Don't Know
2100,Willowick,OH,Possible
2101,Eastlake,OH,Possible
2102,Canyon,TX,Possible
2104,ONeill,NE,Possible
2105,Broadview Heights,Oh,Possible
2106,Bridgetown,Oh,Possible
2107,Gering,NE,Possible
2108,Holdredge,NE,Possible
2109,Nebraska City,NE,Possible
2110,Wymore,NE,Possible
2111,Crete,NE,Possible
2112,Galesburg,MI,Possible
2113,Vicksburg,MI,Possible
2114,Marshall,MI,Possible
2115,Hudson,MI,Possible
2116,Cheviot,OH,Possible
2117,lexington,NE,Possible
2118,Arthur County,NE,Possible
2119,Banner County,NE,Possible
2120,Chase County,NE,Possible
2121,Cuming County,NE,Possible
2122,Deuel County,NE,Possible
2123,Brush,CO,Possible
2124,Burlington,CO,Possible
2125,Cherry Hill Village,CO,Possible
2126,Craig,CO,Possible
2127,Delta,CO,Possible
2128,Evans,CO,Possible
2129,Bad Axe,MI,Possible
2130,Harbor Beach,MI,Probable
2131,Brown City,MI,Possible
2132,Marlette,MI,Probable
2133,Dixon County,NE,Possible
2134,Dundy County,NE,Possible
2135,Franklin County,NE,Possible
2136,Garden County,NE,Possible
2137,Garfield County,NE,Possible
2138,Gosper County,NE,Possible
2139,Hayes County,NE,Possible
2140,Hooker County,NE,Possible
2141,Johnson County,NE,Possible
2142,Dearborn Heights,MI,Possible
2143,Fort Thomas,KY,Possible
2144,Marshall County,KY,Probable
2145,Redwood Falls,MN,Possible
2146,Stillwater,MN,Probable
2147,Caneyville,KY,Probable
2148,Lumberton,TX,Possible
2149,Kearney County,NE,Possible
2150,Loup County,NE,Possible
2151,McPherson County,NE,Possible
2152,Nance County,NE,Possible
2153,Colfax County,NE,Possible
2155,Marysville,MI,Possible
2156,Marine City,MI,Possible
2157,Greeley County,NE,Possible
2158,Keith County,NE,Possible
2159,Platte County,NE,Possible
2160,Seward County,NE,Possible
2161,Logan County,NE,Possible
2162,Saunders County,NE,Possible
2163,Nuckolls County,NE,Possible
2164,Dawson County,NE,Possible
2165,Harlan County,NE,Possible
2166,Nemaha County,NE,Possible
2167,Sheridan County,NE,Don't Know
2168,Merrick County,NE,Don't Know
2169,Sarpy County,NE,Don't Know
2170,York County,NE,Possible
2171,Cherry County,NE,Don't Know
2172,Lincoln County,NE,Possible
2173,Madison County,NE,Possible
2174,Red Willow County,NE,Possible
2175,Dawes County,NE,Possible
2176,Richardson County,NE,Possible
2177,Otoe County,NE,Possible
2178,Buffalo County,NE,Possible
2179,Dodge County,NE,Possible
2180,Gage County,NE,Possible
2181,Fraser,MI,Possible
2182,New Baltimore,MI,Possible
2183,Richmond,MI,Possible
2184,Rockford,MI,Possible
2185,Rockwood,MI,Possible
2186,Utica,MI,Possible
2187,St. Clair,MI,Possible
2188,Menominee,MI,Possible
2189,Algonac ,MI,Possible
2190,Adams County,NE,Possible
2191,Scotts Bluff,NE,Possible
2192,Hall County,NE,Possible
2193,Box Butte,NE,Possible
2194,Lancaster County,NE,Possible
2195,Douglas County,NE,Possible
2196,Hudson,OH,Possible
2197,Sheffield Lake,OH,Possible
2198,Rocky River,OH,Possible
2199,Bedford,OH,Possible
2200,Bay Village,OH,Possible
2201,Brunswick,OH,Probable
2202,Covedale CDP,OH,Possible
2203,St. Bernard,OH,Possible
2204,Canadian,TX,Probable
2205,Grant County,NE,Possible
2206,Perkins County,NE,Possible
2207,Rock County,NE,Possible
2208,Thomas County,NE,Possible
2209,Valley County,NE,Possible
2210,Frontier County,NE,Possible
2211,Hitchcock County,NE,Possible
2212,Kimball County,NE,Possible
2213,Pierce County,NE,Possible
2214,Blaine County,NE,Possible
2215,Furnas County,NE,Possible
2216,Brown County,NE,Possible
2217,Pawnee County,NE,Possible
2218,Phelps County,NE,Possible
2219,Wayne County,NE,Possible
2220,Boyd County,NE,Possible
2221,Sherman County,NE,Possible
2222,Howard County,NE,Possible
2223,Boone County,NE,Possible
2224,Sioux County,NE,Possible
2225,Stanton County,NE,Possible
2226,Webster County,NE,Possible
2227,Thayer County,NE,Possible
2228,Polk County,NE,
2229,Clay County,NE,Possible
2230,Fillmore County,NE,Possible
2231,Keya Paha County,NE,Surely
2232,Holt County,NE,Possible
2233,Knox County,NE,Possible
2234,Morrill County,NE,Possible
2235,Hamilton County,NE,Possible
2236,Wheeler County,NE,Possible
2237,Saline County,NE,Possible
2238,Jackson,NE,Possible
2239,Harrison ,NE,Possible
2240,Alamo,TX,Possible
2242,Brownsville,TX,
2243,Benavides,TX,Possible
2245,Cotulla,TX,Possible
2246,Donna,TX,Possible
2247,Dalhart,TX,Possible
2248,Dumas,TX,Possible
2249,Edcouch,TX,Possible
2250,Hico,TX,Possible
2251,Hamilton,TX,Possible
2252,Hereford,TX,Possible
2253,Highlands,TX,Possible
2254,Hillcrest,TX,Possible
2255,Jacinto City,TX,Possible
2256,Lake Jackson,TX,Possible
2257,Lakeview,TX,Possible
2258,Oak Knoll,TX,Possible
2259,White Settlement,TX,Possible
2260,Phillips,TX,Possible
2261,Fremont,TX,Possible
2262,Rio Grande City,TX,Possible
2263,River Oaks,TX,Possible
2264,San Diego,TX,Possible
2265,San Juan,TX,Possible
2266,Spearman,TX,Possible
2267,Stinnett,TX,Possible
2269,West Orange,TX,Possible
2270,Pharr,TX,Possible
2271,Climax,MI,Possible
2272,Lexington,MI,Possible
2273,Linden,MI,Possible
2274,Mancelona,MI,Possible
2275,Manistique,MI,Possible
2276,Traverse City,MI,Possible
2277,Trenton,MI,Possible
2278,Wixom ,MI,Possible
2279,Armstrong County,TX,Possible
2280,Briscoe County,TX,Possible
2281,Carson County,TX,Possible
2282,Castro County,TX,Possible
2283,Childress County,TX,Possible
2284,Collingsworth County,TX,Possible
2285,Deaf Smith,TX,Possible
2286,Deaf Smith County,TX,Possible
2287,Donley County,TX,Possible
2288,Gray County,TX,Possible
2289,Hall County,TX,Possible
2290,Hansford County,TX,Possible
2291,Hartley County,TX,Possible
2292,Hemphill County,TX,Possible
2293,Hutchinson County,TX,Possible
2294,Lipscomb County,TX,Possible
2295,Moore County,TX,Possible
2296,Oldham County,TX,Possible
2297,Parmer County,TX,Possible
2298,Potter County,TX,Possible
2299,Randall County,TX,Possible
2300,Roberts County,TX,Possible
2301,Sherman County,TX,Possible
2302,Swisher County,TX,Possible
2303,Pinckney,MI,Possible
2304,Ishpeming,MI,Possible
2305,Ontonagon,MI,Possible
2306,Munising,MI,Possible
2307,Marquette,MI,Possible
2308,Bessemer,MI,Possible
2309,Sebewaing,MI,Possible
2310,Ferguson,MO,Unlikely
2311,Winnie,TX,Possible
2312,Port Neches,TX,Possible
2313,Nederland,TX,Possible
2314,Bevil Oaks,TX,Possible
2315,Pinewood Estates,TX,Possible
2316,Evadale,TX,Possible
2317,Porter Heights,TX,Possible
2320,Advance,IN,Possible
2321,Albany,IN,Possible
2322,Albion,IN,Probable
2323,Argos,IN,Probable
2324,Austin,IN,Probable
2325,Avilla,IN,Probable
2326,Bloomfield,IN,Probable
2327,Boswell ,IN,Possible
2328,Bourbon,IN,Probable
2329,Bremen,IN,Probable
2330,Brooklyn,IN,Possible
2331,Burnettsville,IN,Possible
2332,Butler City,IN,Probable
2333,Camden,IN,Probable
2334,Campbellsburg,IN,Probable
2335,Carmel,IN,Possible
2336,Cayuga,IN,Possible
2337,Cicero,IN,Possible
2338,Clay City,IN,Probable
2339,Converse,IN,Probable
2340,Covington,IN,Probable
2341,Crothersville,IN,Probable
2342,Dale,IN,Possible
2343,Daleville,IN,Possible
2344,Danville,IN,Probable
2345,Delphi,IN,Probable
2346,Dillsboro,IN,Possible
2347,Dublin,IN,Probable
2348,Dugger,IN,Probable
2349,Dyer,IN,Possible
2350,Eaton,IN,Possible
2351,Ellettsville,IN,Possible
2352,Elnora,IN,Probable
2354,Fairview Park,IN,Possible
2355,Farmersburg,IN,Probable
2356,Farmland,IN,Probable
2357,Ferdinand,IN,Probable
2358,Flora,IN,Probable
2359,Sheridan County,KS,Possible
2360,Stanton County,KS,Possible
2361,Rush County,KS,Possible
2362,Clark County,KS,Possible
2363,Thomas County,KS,Possible
2364,Kearney County,KS,Possible
2365,Gray County,KS,Possible
2366,Stevens County,KS,Possible
2367,Logan County,KS,Possible
2368,Fort Branch,IN,Possible
2369,Fortville,IN,Possible
2370,Francesville,IN,Probable
2371,Frankton,IN,Possible
2372,Fremont,IN,Possible
2375,Galena ,IN,Possible
2376,Goodland,IN,Probable
2377,Greentown,IN,Probable
2378,Hartford City,IN,Probable
2379,Haubstadt,IN,Probable
2380,Hebron,IN,Probable
2381,Highland,IN,Possible
2382,Hope,IN,Probable
2383,Huntingburg,IN,Probable
2384,Jasonville,IN,Probable
2385,Jonesboro,IN,Probable
2386,Kendallville,IN,Possible
2387,Kentland,IN,Probable
2388,Kouts,IN,Probable
2389,Ladoga,IN,Probable
2390,LaGrange,IN,Probable
2391,Lapel,IN,Probable
2392,Leavenworth,IN,Surely
2393,Ligonier,IN,Possible
2394,Loogootee,IN,Probable
2395,Lynn,IN,Probable
2396,Barber County,KS,Possible
2397,Cloud County,KS,Possible
2398,Wallace County,KS,Possible
2399,Trego County,KS,Possible
2400,Ford County,KS,Possible
2401,Hamilton County,KS,Possible
2402,Rooks County,KS,Possible
2403,Finney County,KS,Possible
2404,Ellis County,KS,Possible
2405,Ottawa County,KS,Possible
2406,Edwards County,KS,Possible
2407,Butler County,KS,Possible
2408,Marengo,IN,Possible
2409,Middlebury,IN,Probable
2410,Middletown,IN,Probable
2411,Milltown,IN,Probable
2412,Milton,IN,Probable
2413,Monon,IN,Probable
2414,Monroeville,IN,Probable
2415,Montezuma,IN,Probable
2416,Montpelier,IN,Probable
2417,Morristown,IN,Possible
2418,Mulberry,IN,Probable
2419,Munster,IN,Probable
2420,Nappanee ,IN,Probable
2421,New Carlisle,IN,Probable
2422,New Chicago,IN,Probable
2423,New Haven,IN,Possible
2424,New Paris,IN,Probable
2425,New Pekin,IN,Probable
2426,Odon,IN,Probable
2427,Orleans,IN,Probable
2428,Osceola,IN,Probable
2429,Osgood,IN,Probable
2430,Ossian,IN,Probable
2431,Owensville,IN,Probable
2432,Oxford,IN,Probable
2433,Parker City,IN,Probable
2434,Petersburg,IN,Probable
2435,Plymouth,IN,Probable
2436,Porter,IN,Probable
2437,Redkey,IN,Probable
2438,Rensselaer,IN,Probable
2439,Ridgeville,IN,Probable
2440,Roanoke,IN,Probable
2441,Rochester,IN,Probable
2442,Rome City,IN,Probable
2443,Rossville,IN,Probable
2444,Royal Center,IN,Probable
2445,Russiaville,IN,Probable
2446,Schererville,IN,Probable
2447,Seelyville,IN,Probable
2448,Shelburn,IN,Probable
2449,Shirley,IN,Probable
2450,Shoals,IN,Probable
2451,St. John,IN,Probable
2452,Syracuse,IN,Probable
2453,Thorntown,IN,Probable
2454,Trail Creek,IN,Probable
2455,Tri-Lakes,IN,Probable
2456,Van Buren,IN,Probable
2457,Veedersburg,IN,Probable
2458,Versailles,IN,Probable
2459,Walkerton,IN,Probable
2460,Walton,IN,Probable
2461,Waterloo,IN,Probable
2462,West Lafayette,IN,Probable
2463,Whiteland,IN,Probable
2464,Williamsport,IN,Probable
2465,Winamac,IN,Probable
2466,Windfall City,IN,Probable
2467,Winslow,IN,Probable
2468,Wolcott,IN,Probable
2469,Woodburn,IN,Probable
2470,Worthington,IN,Probable
2471,Yorktown,IN,Probable
2472,Osborne County,KS,Possible
2473,Rice County,KS,Possible
2474,Ellsworth County,KS,Possible
2475,Pawnee County,KS,Possible
2476,Hodgeman County,KS,Possible
2477,Dickinson County,KS,Possible
2478,Phillips County,KS,Possible
2479,Greenwood County,KS,Possible
2480,Sumner County,KS,Possible
2481,Chase County,KS,Possible
2482,Pratt County,KS,Possible
2483,Coffey County,KS,Possible
2484,Arkoma,OK,Possible
2485,Everman,TX,Possible
2486,Sidell,IL,Possible
2487,Stroud,OK,Surely
2488,Taft,OK,Possible
2493,Smith,IL,
2494,Smith,IL,
2498,St. Marys,WV,Possible
2499,Belington,WV,Possible
2500,Lincoln County,WV,Possible
2502,Shannondale,WV,Possible
2504,Folcroft,PA,Probable
2505,Cohoes,NY,Unlikely
2506,Green Island,NY,Possible
2507,Pleasantville,NY,Probable
2508,Irondequoit ,NY,Possible
2509,Penfield,NY,Possible
2510,Johnsburg,NY,Possible
2511,Shenandoah,PA,Probable
2512,Royersford,PA,Possible
2513,Bradford,PA,Possible
2514,Levittown,PA,Possible
2515,Locust Gap,PA,Possible
2516,Boyertown,PA,Possible
2517,Manheim,PA,Possible
2518,Susquehanna,PA,Possible
2519,Johnstown,PA,Possible
2520,Mechanicsburg,PA,Possible
2521,Bellwood,PA,Possible
2522,Stoneboro,PA,Possible
2523,Coatsville,PA,Possible
2524,Elizabethtown,PA,Surely
2525,Everett,PA,Possible
2526,Milton,WV,Possible
2527,Maple Bluff,WI,Possible
2528,River Hills,WI,Possible
2529,Baraboo,WI,Possible
2530,Chetek,WI,Possible
2531,Roxana,IL,Possible
2532,Plainfield,CT,Possible
2533,East Haven,CT,Possible
2534,Quincy,MA,Possible
2535,Weston,CT,Don't Know
2536,Burlington,CT,Possible
2538,Allen Park,MI,Don't Know
2539,Taylor,MI,Don't Know
2540,La Crosse,WI,Possible
2541,Greenfield,WI,Possible
2542,Sparta,WI,Possible
2543,Brookfield,WI,Possible
2544,Brown Deer,WI,Possible
2545,New Berlin,WI,Possible
2546,St. Francis,WI,Possible
2547,Glendale,WI,Possible
2548,Grand Rapids,WI,Possible
2549,Monona,WI,Possible
2550,Menomonee Falls,WI,Possible
2551,Onalaska,WI,Possible
2552,Portage,WI,Possible
2554,Bayside,WI,Possible
2555,Abbotsford,WI,Possible
2556,Adams,WI,Possible
2557,Alma,WI,Possible
2558,Amery,WI,Possible
2559,Arcadia,WI,Possible
2560,Augusta,WI,Possible
2561,Baldwin,WI,Possible
2562,Barton,WI,Possible
2563,Butler,WI,Possible
2564,Campbellsport,WI,Possible
2565,Cassville,WI,Possible
2566,Cedar Grove,WI,Possible
2568,Colby,WI,Possible
2569,Cornell,WI,Possible
2570,Clinton,WI,Possible
2571,Cottage Grove ,WI,Possible
2572,Cottage Grove (town),WI,Possible
2573,Crandon,WI,Possible
2574,Cross Plains ,WI,Possible
2575,Cuba City,WI,Possible
2576,Cumberland,WI,Possible
2577,Darlington,WI,Possible
2578,De Forest,WI,Possible
2580,Delavan Lake,WI,Possible
2581,Denmark,WI,Possible
2582,Durand,WI,Possible
2583,Eagle River,WI,Possible
2584,East Troy,WI,Possible
2585,Ellsworth,WI,Possible
2586,Elroy,WI,Possible
2587,Fennimore,WI,Possible
2588,Fontana on Geneva Lake,WI,Possible
2589,Galesville,WI,Possible
2590,Genoa City,WI,Possible
2591,Gillett,WI,Possible
2592,Greenwood,WI,Possible
2593,Hayward,WI,Possible
2594,Hillsboro,WI,Possible
2595,Hortonville,WI,Possible
2596,Juneau,WI,Possible
2597,Kewaskum,WI,Possible
2598,Kohler,WI,Possible
2599,Lannon,WI,Possible
2600,Lodi,WI,Possible
2601,Loyal,WI,Possible
2602,Manawa,WI,Possible
2603,Marathon,WI,Possible
2604,Marion,WI,Possible
2605,Markesan,WI,Possible
2606,Mazomanie,WI,Possible
2607,Mellen,WI,Possible
2608,Montello,WI,Possible
2609,Montreal,WI,Possible
2610,New Glarus,WI,Possible
2611,New Lisbon,WI,Possible
2612,Niagara,WI,Possible
2613,North Hudson,WI,Possible
2614,Oostburg,WI,Possible
2615,Osseo,WI,Possible
2616,Owen,WI,Possible
2617,Palmyra (village),WI,Possible
2618,Palmyra (town),WI,Possible
2619,Pardeeville,WI,Possible
2620,Phillips,WI,Possible
2621,Port Edwards,WI,Possible
2622,Poynette,WI,Possible
2623,Prairie du Sac,WI,Possible
2624,Princeton ,WI,Possible
2625,Pulaski,WI,Possible
2626,Randolph,WI,Possible
2627,St. Croix Falls,WI,Possible
2628,Saukville,WI,Possible
2629,Sharon,WI,Possible
2630,Shell Lake,WI,Possible
2631,Shullsburg,WI,Possible
2632,Silver Lake,WI,Possible
2633,Spring Green,WI,Possible
2634,Stratford,WI,Possible
2635,Thorp,WI,Possible
2636,Twin Lakes,WI,Possible
2637,Verona,WI,Possible
2638,Walworth,WI,Possible
2639,Waterford,WI,Possible
2640,Waterloo,WI,Possible
2641,Waunakee,WI,Possible
2642,Wautoma,WI,Possible
2643,Westby,WI,Unlikely
2644,West Salem,WI,Possible
2645,Weyauwega,WI,Possible
2646,Whitehall,WI,Possible
2647,Whiting,WI,Possible
2648,Williams Bay,WI,Possible
2649,Wind Lake,WI,Possible
2650,Winneconne,WI,Possible
2651,Wisconsin Dells,WI,Possible
2652,Utica,OH,Possible
2653,Portage,MI,Possible
2654,Hartford,MI,Possible
2655,White Pigeon,MI,Possible
2656,Big Star Lake,MI,Possible
2657,Sterling Heights,MI,Possible
2658,Lathrup Village,MI,Possible
2659,Troy,MI,Possible
2660,Coopersville,MI,Possible
2663,Adams,PA,Possible
2664,Albany,PA,Possible
2665,Allegheny ,PA,Possible
2666,Alsace ,PA,Possible
2667,Amity,PA,Possible
2668,Archbald ,PA,Possible
2669,Ashland,PA,Possible
2670,Arthurdale,WV,
2677,Flushing,MI,
2678,Chazy,NY,Don't Know
2679,Defiance,OH,
2680,Marion,OH,
2681,Beavercreek,OH,
2682,Cridersville,OH,
2683,Enon,OH,
2684,Lodi,OH,
2685,Willoughby,OH,
2687,Linglestown,PA,
2688,York County,PA,
2689,Hazleton,PA,
2691,Voorheesville,NY,
2692,Glen Head,NY,
2693,Pelham Manor,NY,
2694,Nunda,NY,
2695,Westchester County,NY,
2696,Miller Place,NY,
2697,Yaphank,NY,
2698,Hamburg,NY,
2699,Marblehead,MA,
2700,Groton,MA,
2701,Alba,TX,Surely
2702,Tecumseh,OK,
2703,Moore,OK,
2704,Noble,OK,
2705,AAA,AL,
2706,Garwood,NJ,Probable
2707,Baker,NJ,
